analysis_label,characteristic,characteristic_value,exposure_threshold,exposure_threshold_description,turbine_count,farm_count,oem_count,observed_steady_turbine_years,high_confidence_event_count,high_confidence_duplicate_adjusted_event_count,high_medium_event_count,high_medium_duplicate_adjusted_event_count,primary_raw_intervention_intensity_per_turbine_year,primary_duplicate_adjusted_intervention_intensity_per_turbine_year,sensitivity_raw_intervention_intensity_per_turbine_year,sensitivity_duplicate_adjusted_intervention_intensity_per_turbine_year,zero_event_turbine_count,zero_event_turbine_share,dominant_farm,dominant_farm_turbine_share,dominant_oem,dominant_oem_turbine_share,short_age_turbine_share,interpretation_flag
RQ9 turbine characteristics maintenance intervention intensity v1,oem_manufacturer,Bonus,min_5yr,>=5 steady observed years,102,4,1,1530.0,278,278.0,532,531.5,0.18169934640522875,0.18169934640522875,0.3477124183006536,0.34738562091503267,31,0.30392156862745096,Nysted,0.7058823529411765,Bonus,1.0,0.0,single_farm_dominated
RQ9 turbine characteristics maintenance intervention intensity v1,oem_manufacturer,Adwen,min_5yr,>=5 steady observed years,196,4,1,1553.8333333333335,224,223.5,943,941.5,0.14415960527727126,0.14383782044406307,0.6068861954306554,0.6059208409310307,110,0.5612244897959183,Global Tech I,0.40816326530612246,Adwen,1.0,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,oem_manufacturer,GE Energy,min_5yr,>=5 steady observed years,66,1,1,341.00000000000006,46,46.0,213,212.5,0.1348973607038123,0.1348973607038123,0.6246334310850439,0.6231671554252198,33,0.5,Merkur Offshore,1.0,GE Energy,1.0,0.0,single_farm_dominated
RQ9 turbine characteristics maintenance intervention intensity v1,oem_manufacturer,Senvion,min_5yr,>=5 steady observed years,210,7,1,1988.0,150,149.0,381,370.5,0.07545271629778671,0.07494969818913481,0.19164989939637828,0.1863682092555332,134,0.638095238095238,Nordsee One,0.2571428571428571,Senvion,1.0,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,oem_manufacturer,Siemens,min_5yr,>=5 steady observed years,2604,39,1,26062.416666666664,1915,1901.1666666666665,5247,5194.666666666666,0.07347745316531788,0.07294667608849269,0.20132438473024697,0.1993163847046673,1862,0.7150537634408602,London Array,0.06720430107526881,Siemens,1.0,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,oem_manufacturer,Bard,min_5yr,>=5 steady observed years,80,1,1,866.6666666666665,37,37.0,82,82.0,0.0426923076923077,0.0426923076923077,0.09461538461538463,0.09461538461538463,58,0.725,Bard Offshore 1,1.0,Bard,1.0,0.0,single_farm_dominated
RQ9 turbine characteristics maintenance intervention intensity v1,oem_manufacturer,Vestas,min_5yr,>=5 steady observed years,1140,27,1,12033.916666666666,406,404.5,947,942.0,0.03373797669088064,0.03361332899374684,0.07869424612380287,0.07827875380002355,970,0.8508771929824561,Rampion,0.10175438596491228,Vestas,1.0,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,oem_manufacturer,Siemens Gamesa,min_5yr,>=5 steady observed years,177,4,1,1801.7499999999998,4,4.0,7,7.0,0.002220063826835022,0.002220063826835022,0.0038851116969612883,0.0038851116969612883,173,0.9774011299435028,Beatrice Offshore Wind Farm,0.4745762711864407,Siemens Gamesa,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,oem_manufacturer,Nordex,min_5yr,>=5 steady observed years,1,1,1,15.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,Frederikshavn Offshore,1.0,Nordex,1.0,0.0,insufficient_exposure
RQ9 turbine characteristics maintenance intervention intensity v1,operational_age_band,0_to_2_years,all_turbines,all,749,13,2,263.1666666666667,89,87.5,294,283.66666666666663,0.3381887270424319,0.3324889170360988,1.1171627612412918,1.0778974034198858,697,0.9305740987983978,Hollandse Kust Zuid,0.18691588785046728,Siemens Gamesa,0.7449933244325768,1.0,short_operational_age
RQ9 turbine characteristics maintenance intervention intensity v1,operational_age_band,15_plus_years,all_turbines,all,1126,29,7,16386.083333333332,1367,1361.8333333333333,2901,2884.8333333333335,0.08342445062629365,0.08310914241251469,0.1770404764205398,0.17605386684839272,708,0.6287744227353463,Thanet,0.08880994671403197,Vestas,0.47424511545293074,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,operational_age_band,3_to_7_years,all_turbines,all,1950,34,6,8360.0,661,658.0,2078,2063.0,0.07906698564593301,0.07870813397129187,0.2485645933014354,0.24677033492822967,1678,0.8605128205128205,Hornsea Project 1,0.08923076923076922,Siemens Gamesa,0.43333333333333335,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,operational_age_band,8_to_14_years,all_turbines,all,2698,43,7,25445.0,1335,1324.8333333333333,3946,3898.833333333333,0.05246610336018864,0.0520665487653108,0.15507958341520928,0.1532259120979891,2070,0.7672349888806523,London Array,0.06486286137879911,Siemens,0.7461082283172721,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,operational_age_band,0_to_2_years,min_1yr,>=1 steady observed year,38,1,1,53.83333333333332,20,18.5,112,101.66666666666666,0.37151702786377716,0.3436532507739939,2.080495356037152,1.8885448916408671,25,0.6578947368421053,Kaskasi,1.0,Siemens Gamesa,1.0,1.0,short_operational_age
RQ9 turbine characteristics maintenance intervention intensity v1,operational_age_band,15_plus_years,min_1yr,>=1 steady observed year,1125,28,7,16386.083333333332,1367,1361.8333333333333,2901,2884.8333333333335,0.08342445062629365,0.08310914241251469,0.1770404764205398,0.17605386684839272,707,0.6284444444444445,Thanet,0.08888888888888889,Vestas,0.4746666666666667,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,operational_age_band,3_to_7_years,min_1yr,>=1 steady observed year,1947,32,6,8360.0,661,658.0,2078,2063.0,0.07906698564593301,0.07870813397129187,0.2485645933014354,0.24677033492822967,1675,0.8602978941961993,Hornsea Project 1,0.08936825885978428,Siemens Gamesa,0.4340010272213662,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,operational_age_band,8_to_14_years,min_1yr,>=1 steady observed year,2694,40,5,25445.0,1335,1324.8333333333333,3946,3898.833333333333,0.05246610336018864,0.0520665487653108,0.15507958341520928,0.1532259120979891,2066,0.7668893838158871,London Array,0.06495916852264291,Siemens,0.7464736451373423,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,operational_age_band,15_plus_years,min_3yr,>=3 steady observed years,1125,28,7,16386.083333333332,1367,1361.8333333333333,2901,2884.8333333333335,0.08342445062629365,0.08310914241251469,0.1770404764205398,0.17605386684839272,707,0.6284444444444445,Thanet,0.08888888888888889,Vestas,0.4746666666666667,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,operational_age_band,3_to_7_years,min_3yr,>=3 steady observed years,1435,26,6,7222.5,459,456.0,1712,1697.0,0.06355140186915888,0.06313603322949117,0.23703703703703705,0.2349601938386985,1228,0.8557491289198607,Hornsea Project 1,0.12125435540069686,Siemens Gamesa,0.4236933797909408,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,operational_age_band,8_to_14_years,min_3yr,>=3 steady observed years,2694,40,5,25445.0,1335,1324.8333333333333,3946,3898.833333333333,0.05246610336018864,0.0520665487653108,0.15507958341520928,0.1532259120979891,2066,0.7668893838158871,London Array,0.06495916852264291,Siemens,0.7464736451373423,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,operational_age_band,15_plus_years,min_5yr,>=5 steady observed years,1125,28,7,16386.083333333332,1367,1361.8333333333333,2901,2884.8333333333335,0.08342445062629365,0.08310914241251469,0.1770404764205398,0.17605386684839272,707,0.6284444444444445,Thanet,0.08888888888888889,Vestas,0.4746666666666667,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,operational_age_band,3_to_7_years,min_5yr,>=5 steady observed years,757,15,5,4361.5,358,356.5,1505,1498.0,0.08208185257365586,0.08173793419695059,0.3450647712942795,0.34345981886965493,599,0.7912813738441216,Rampion,0.15323645970937913,Vestas,0.4240422721268164,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,operational_age_band,8_to_14_years,min_5yr,>=5 steady observed years,2694,40,5,25445.0,1335,1324.8333333333333,3946,3898.833333333333,0.05246610336018864,0.0520665487653108,0.15507958341520928,0.1532259120979891,2066,0.7668893838158871,London Array,0.06495916852264291,Siemens,0.7464736451373423,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,rated_capacity_band,lt_3_mw,all_turbines,all,600,16,4,8660.25,1310,1309.5,2853,2851.5,0.15126584105539678,0.15120810600155885,0.3294362171992725,0.3292630120377587,252,0.42,Horns Rev II,0.15166666666666667,Siemens,0.4716666666666667,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,rated_capacity_band,8_to_9_9_mw,all_turbines,all,1226,26,2,3550.083333333333,367,364.0,919,904.1666666666666,0.10337785497993006,0.10253280439426306,0.25886716274265864,0.2546888570690829,1058,0.8629690048939641,Hornsea Project 2,0.13458401305057097,Vestas,0.5236541598694943,0.22185970636215335,short_operational_age
RQ9 turbine characteristics maintenance intervention intensity v1,rated_capacity_band,5_to_7_9_mw,all_turbines,all,1757,34,7,11826.416666666666,762,759.0,2394,2370.0,0.06443202717081112,0.06417835777250083,0.2024281798516034,0.20039882466512118,1415,0.8053500284575982,Hornsea Project 1,0.09903244166192374,Siemens Gamesa,0.3477518497438816,0.040409789413773475,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,rated_capacity_band,3_to_4_9_mw,all_turbines,all,2534,39,2,26276.5,1011,997.6666666666666,3050,3001.6666666666665,0.03847544383764961,0.03796801958657609,0.11607329743306757,0.11423388452292606,2024,0.7987371744277821,London Array,0.06906077348066299,Siemens,0.7280978689818469,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,rated_capacity_band,10_plus_mw,all_turbines,all,406,5,2,140.99999999999997,2,2.0,3,3.0,0.01418439716312057,0.01418439716312057,0.021276595744680854,0.021276595744680854,404,0.9950738916256158,Hollandse Kust Zuid,0.3448275862068966,Siemens Gamesa,0.7192118226600985,1.0,short_operational_age
RQ9 turbine characteristics maintenance intervention intensity v1,rated_capacity_band,lt_3_mw,min_1yr,>=1 steady observed year,599,15,4,8660.25,1310,1309.5,2853,2851.5,0.15126584105539678,0.15120810600155885,0.3294362171992725,0.3292630120377587,251,0.41903171953255425,Horns Rev II,0.15191986644407346,Siemens,0.4707846410684474,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,rated_capacity_band,8_to_9_9_mw,min_1yr,>=1 steady observed year,990,19,2,3499.5,300,297.0,740,725.1666666666666,0.08572653236176597,0.0848692670381483,0.2114587798256894,0.20722007905891315,859,0.8676767676767677,Hornsea Project 2,0.16666666666666666,Vestas,0.5686868686868687,0.03838383838383838,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,rated_capacity_band,5_to_7_9_mw,min_1yr,>=1 steady observed year,1682,30,6,11808.666666666666,762,759.0,2394,2370.0,0.06452887709591826,0.06427482639869023,0.20273245638796367,0.20070005081013945,1340,0.7966706302021404,Hornsea Project 1,0.10344827586206896,Siemens Gamesa,0.3210463733650416,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,rated_capacity_band,3_to_4_9_mw,min_1yr,>=1 steady observed year,2533,38,2,26276.5,1011,997.6666666666666,3050,3001.6666666666665,0.03847544383764961,0.03796801958657609,0.11607329743306757,0.11423388452292606,2023,0.7986577181208053,London Array,0.06908803789972365,Siemens,0.727990525069088,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,rated_capacity_band,lt_3_mw,min_3yr,>=3 steady observed years,599,15,4,8660.25,1310,1309.5,2853,2851.5,0.15126584105539678,0.15120810600155885,0.3294362171992725,0.3292630120377587,251,0.41903171953255425,Horns Rev II,0.15191986644407346,Siemens,0.4707846410684474,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,rated_capacity_band,5_to_7_9_mw,min_3yr,>=3 steady observed years,1602,29,6,11668.666666666668,762,759.0,2394,2370.0,0.06530309089870308,0.06504599211563732,0.20516482888647658,0.2031080386219505,1260,0.7865168539325843,Hornsea Project 1,0.10861423220973783,Siemens Gamesa,0.33707865168539325,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,rated_capacity_band,3_to_4_9_mw,min_3yr,>=3 steady observed years,2533,38,2,26276.5,1011,997.6666666666666,3050,3001.6666666666665,0.03847544383764961,0.03796801958657609,0.11607329743306757,0.11423388452292606,2023,0.7986577181208053,London Array,0.06908803789972365,Siemens,0.727990525069088,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,rated_capacity_band,8_to_9_9_mw,min_3yr,>=3 steady observed years,520,13,2,2448.166666666667,78,76.5,262,257.5,0.03186057594118047,0.031247872557696232,0.10701885764858056,0.10518074749812784,467,0.8980769230769231,Borssele Kavel I and II,0.18076923076923077,Vestas,0.7076923076923077,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,rated_capacity_band,lt_3_mw,min_5yr,>=5 steady observed years,599,15,4,8660.25,1310,1309.5,2853,2851.5,0.15126584105539678,0.15120810600155885,0.3294362171992725,0.3292630120377587,251,0.41903171953255425,Horns Rev II,0.15191986644407346,Siemens,0.4707846410684474,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,rated_capacity_band,5_to_7_9_mw,min_5yr,>=5 steady observed years,1207,24,6,9898.916666666666,676,674.5,2221,2205.0,0.06829030112722773,0.06813876939395726,0.22436798639581773,0.22275164790759933,902,0.7473073736536868,Gode Wind 1 and 2,0.08036454018227009,Siemens,0.396023198011599,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,rated_capacity_band,8_to_9_9_mw,min_5yr,>=5 steady observed years,237,7,1,1356.9166666666665,63,61.5,228,223.5,0.04642879076337285,0.04532334336424492,0.16802800466744458,0.1647116624700608,196,0.8270042194092827,Borkum Riffgrund 2,0.23628691983122363,Vestas,1.0,0.0,single_oem_farm_confounded
RQ9 turbine characteristics maintenance intervention intensity v1,rated_capacity_band,3_to_4_9_mw,min_5yr,>=5 steady observed years,2533,38,2,26276.5,1011,997.6666666666666,3050,3001.6666666666665,0.03847544383764961,0.03796801958657609,0.11607329743306757,0.11423388452292606,2023,0.7986577181208053,London Array,0.06908803789972365,Siemens,0.727990525069088,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,rotor_diameter_band,lt_100_m,all_turbines,all,920,23,4,13192.75,1351,1350.5,2925,2923.0,0.10240472987057285,0.10236683026662372,0.2217126831024616,0.22156108468666502,535,0.5815217391304348,Thanet,0.10869565217391304,Vestas,0.5804347826086956,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,rotor_diameter_band,160_to_179_m,all_turbines,all,1341,28,3,3645.083333333334,368,365.0,921,906.1666666666666,0.10095791134176171,0.10013488489060605,0.2526691205047895,0.24859971194074204,1172,0.8739746457867263,Hornsea Project 2,0.12304250559284116,Vestas,0.5637583892617449,0.2878448918717375,short_operational_age
RQ9 turbine characteristics maintenance intervention intensity v1,rotor_diameter_band,130_to_159_m,all_turbines,all,1560,24,5,9472.25,561,559.5,1905,1893.0,0.059225632769405366,0.0590672754625353,0.20111377972498615,0.1998469212700256,1316,0.8435897435897436,Hornsea Project 1,0.11153846153846154,Siemens,0.44871794871794873,0.04551282051282051,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,rotor_diameter_band,100_to_129_m,all_turbines,all,2410,40,5,24098.166666666664,1171,1156.1666666666665,3467,3407.1666666666665,0.04859290817420413,0.04797737033937575,0.14386986561909967,0.14138696581344362,1839,0.7630705394190871,London Array,0.07261410788381743,Siemens,0.6742738589211619,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,rotor_diameter_band,180_plus_m,all_turbines,all,292,4,1,46.0,1,1.0,1,1.0,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,291,0.9965753424657534,Hollandse Kust Zuid,0.4794520547945205,Siemens Gamesa,1.0,1.0,insufficient_exposure
RQ9 turbine characteristics maintenance intervention intensity v1,rotor_diameter_band,lt_100_m,min_1yr,>=1 steady observed year,919,22,4,13192.75,1351,1350.5,2925,2923.0,0.10240472987057285,0.10236683026662372,0.2217126831024616,0.22156108468666502,534,0.5810663764961915,Thanet,0.1088139281828074,Vestas,0.5810663764961915,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,rotor_diameter_band,160_to_179_m,min_1yr,>=1 steady observed year,990,19,2,3499.5,300,297.0,740,725.1666666666666,0.08572653236176597,0.0848692670381483,0.2114587798256894,0.20722007905891315,859,0.8676767676767677,Hornsea Project 2,0.16666666666666666,Vestas,0.5686868686868687,0.03838383838383838,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,rotor_diameter_band,130_to_159_m,min_1yr,>=1 steady observed year,1488,22,5,9454.5,561,559.5,1905,1893.0,0.059336823734729496,0.059178169125813106,0.20149135332381404,0.20022211645248295,1244,0.8360215053763441,Hornsea Project 1,0.11693548387096774,Siemens,0.47043010752688175,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,rotor_diameter_band,100_to_129_m,min_1yr,>=1 steady observed year,2407,38,5,24098.166666666664,1171,1156.1666666666665,3467,3407.1666666666665,0.04859290817420413,0.04797737033937575,0.14386986561909967,0.14138696581344362,1836,0.7627752388865808,London Array,0.07270461154964686,Siemens,0.6738678853344412,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,rotor_diameter_band,lt_100_m,min_3yr,>=3 steady observed years,919,22,4,13192.75,1351,1350.5,2925,2923.0,0.10240472987057285,0.10236683026662372,0.2217126831024616,0.22156108468666502,534,0.5810663764961915,Thanet,0.1088139281828074,Vestas,0.5810663764961915,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,rotor_diameter_band,130_to_159_m,min_3yr,>=3 steady observed years,1408,21,5,9314.5,561,559.5,1905,1893.0,0.0602286757206506,0.06006763648075581,0.20451983466638038,0.20323152074722206,1164,0.8267045454545454,Hornsea Project 1,0.12357954545454546,Siemens,0.4971590909090909,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,rotor_diameter_band,100_to_129_m,min_3yr,>=3 steady observed years,2407,38,5,24098.166666666664,1171,1156.1666666666665,3467,3407.1666666666665,0.04859290817420413,0.04797737033937575,0.14386986561909967,0.14138696581344362,1836,0.7627752388865808,London Array,0.07270461154964686,Siemens,0.6738678853344412,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,rotor_diameter_band,160_to_179_m,min_3yr,>=3 steady observed years,520,13,2,2448.166666666667,78,76.5,262,257.5,0.03186057594118047,0.031247872557696232,0.10701885764858056,0.10518074749812784,467,0.8980769230769231,Borssele Kavel I and II,0.18076923076923077,Vestas,0.7076923076923077,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,rotor_diameter_band,lt_100_m,min_5yr,>=5 steady observed years,919,22,4,13192.75,1351,1350.5,2925,2923.0,0.10240472987057285,0.10236683026662372,0.2217126831024616,0.22156108468666502,534,0.5810663764961915,Thanet,0.1088139281828074,Vestas,0.5810663764961915,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,rotor_diameter_band,130_to_159_m,min_5yr,>=5 steady observed years,1013,16,4,7544.75,475,475.0,1732,1728.0,0.0629576858080122,0.0629576858080122,0.22956360383047814,0.22903343384472646,806,0.7956564659427443,Gemini,0.14807502467917077,Siemens,0.6910167818361304,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,rotor_diameter_band,100_to_129_m,min_5yr,>=5 steady observed years,2407,38,5,24098.166666666664,1171,1156.1666666666665,3467,3407.1666666666665,0.04859290817420413,0.04797737033937575,0.14386986561909967,0.14138696581344362,1836,0.7627752388865808,London Array,0.07270461154964686,Siemens,0.6738678853344412,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,rotor_diameter_band,160_to_179_m,min_5yr,>=5 steady observed years,237,7,1,1356.9166666666665,63,61.5,228,223.5,0.04642879076337285,0.04532334336424492,0.16802800466744458,0.1647116624700608,196,0.8270042194092827,Borkum Riffgrund 2,0.23628691983122363,Vestas,1.0,0.0,single_oem_farm_confounded
RQ9 turbine characteristics maintenance intervention intensity v1,sea_basin,Baltic,all_turbines,all,755,17,6,6987.666666666667,1733,1732.5,4388,4385.0,0.24800839574488384,0.24793684110098743,0.6279635548347088,0.6275342269713304,232,0.3072847682119205,Anholt,0.14701986754966886,Siemens,0.5483443708609271,0.10198675496688742,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,sea_basin,North Sea,all_turbines,all,5555,99,8,43293.33333333333,1719,1699.6666666666665,4831,4745.333333333333,0.03970588235294118,0.03925931629196181,0.1115876193409301,0.10960886972590084,4708,0.8475247524752475,London Array,0.0315031503150315,Siemens,0.39495949594959495,0.09702970297029703,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,sea_basin,other,all_turbines,all,213,3,2,173.25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,213,1.0,Saint-Nazaire,0.3755868544600939,Siemens Gamesa,0.6244131455399061,0.6244131455399061,short_operational_age
RQ9 turbine characteristics maintenance intervention intensity v1,sea_basin,Baltic,min_1yr,>=1 steady observed year,678,15,6,6969.666666666667,1708,1707.5,4302,4299.0,0.24506193505189153,0.24499019560954613,0.6172461619398345,0.6168157252857621,169,0.24926253687315633,Anholt,0.16371681415929204,Siemens,0.6106194690265486,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,sea_basin,North Sea,min_1yr,>=1 steady observed year,5046,85,7,43135.25,1675,1655.6666666666665,4735,4649.333333333334,0.03883135022980045,0.03838314758038186,0.10977101094812247,0.10778500955328493,4224,0.8370986920332937,London Array,0.03468093539437178,Siemens,0.4340071343638526,0.0075307173999207295,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,sea_basin,other,min_1yr,>=1 steady observed year,80,1,1,140.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,80,1.0,Saint-Nazaire,1.0,GE Energy,1.0,0.0,short_operational_age
RQ9 turbine characteristics maintenance intervention intensity v1,sea_basin,Baltic,min_3yr,>=3 steady observed years,606,14,5,6759.666666666667,1509,1508.5,3944,3941.0,0.22323585975639823,0.22316189161201241,0.5834607229153311,0.5830169140490162,159,0.2623762376237624,Anholt,0.18316831683168316,Siemens,0.6831683168316832,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,sea_basin,North Sea,min_3yr,>=3 steady observed years,4648,80,7,42293.916666666664,1652,1634.1666666666665,4615,4539.666666666667,0.039059990897036025,0.0386383384529296,0.10911734745146565,0.1073361614258946,3842,0.826592082616179,London Array,0.03765060240963856,Siemens,0.47117039586919107,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,sea_basin,Baltic,min_5yr,>=5 steady observed years,606,14,5,6759.666666666667,1509,1508.5,3944,3941.0,0.22323585975639823,0.22316189161201241,0.5834607229153311,0.5830169140490162,159,0.2623762376237624,Anholt,0.18316831683168316,Siemens,0.6831683168316832,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,sea_basin,North Sea,min_5yr,>=5 steady observed years,3970,69,7,39432.91666666667,1551,1534.6666666666665,4408,4340.666666666666,0.039332621857796464,0.038918416297720804,0.11178478217225456,0.11007724088377939,3213,0.8093198992443325,London Array,0.04408060453400504,Siemens,0.5516372795969773,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,turbine_model,V174-9.5 MW,all_turbines,all,77,2,1,18.0,25,25.0,86,86.0,1.3888888888888888,1.3888888888888888,4.777777777777778,4.777777777777778,63,0.8181818181818182,Baltic Eagle,0.6493506493506493,Vestas,1.0,1.0,insufficient_exposure
RQ9 turbine characteristics maintenance intervention intensity v1,turbine_model,6.2M152,all_turbines,all,32,1,1,130.66666666666666,65,64.5,93,91.0,0.49744897959183676,0.4936224489795919,0.7117346938775511,0.6964285714285715,13,0.40625,Trianel Windpark Borkum 2,1.0,Senvion,1.0,0.0,single_farm_dominated
RQ9 turbine characteristics maintenance intervention intensity v1,turbine_model,AD 5-135,all_turbines,all,70,1,1,408.33333333333326,161,161.0,719,719.0,0.39428571428571435,0.39428571428571435,1.7608163265306125,1.7608163265306125,24,0.34285714285714286,Wikinger,1.0,Adwen,1.0,0.0,single_farm_dominated
RQ9 turbine characteristics maintenance intervention intensity v1,turbine_model,B82/2300,all_turbines,all,82,3,1,1230.0,271,271.0,515,514.5,0.22032520325203253,0.22032520325203253,0.4186991869918699,0.41829268292682925,18,0.21951219512195122,Nysted,0.8780487804878049,Bonus,1.0,0.0,single_farm_dominated
RQ9 turbine characteristics maintenance intervention intensity v1,turbine_model,SG 8.0-167 DD,all_turbines,all,584,10,1,1191.5833333333333,261,259.5,564,553.6666666666666,0.21903629624449264,0.2177774669557312,0.47331981257430594,0.4646478774739492,486,0.8321917808219178,Hornsea Project 2,0.2825342465753425,Siemens Gamesa,1.0,0.3339041095890411,short_operational_age
RQ9 turbine characteristics maintenance intervention intensity v1,turbine_model,V39-500kW,all_turbines,all,10,1,1,150.0,30,30.0,34,34.0,0.2,0.2,0.22666666666666666,0.22666666666666666,3,0.3,Tunm Knob,1.0,Vestas,1.0,0.0,insufficient_exposure
RQ9 turbine characteristics maintenance intervention intensity v1,turbine_model,SWT-2.3-93,all_turbines,all,282,7,1,3905.25,734,733.5,1682,1681.0,0.18795211574162984,0.18782408296523911,0.4307022597785033,0.4304461942257218,93,0.32978723404255317,Horns Rev II,0.32269503546099293,Siemens,1.0,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,turbine_model,Haliade 150-6MW,all_turbines,all,147,3,1,481.0,46,46.0,213,212.5,0.09563409563409564,0.09563409563409564,0.44282744282744285,0.4417879417879418,114,0.7755102040816326,Saint-Nazaire,0.54421768707483,GE Energy,1.0,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,turbine_model,6.2M126,all_turbines,all,168,4,1,1439.9999999999998,130,129.5,338,331.0,0.09027777777777779,0.08993055555555557,0.23472222222222225,0.22986111111111115,102,0.6071428571428571,Nordsee One,0.32142857142857145,Senvion,1.0,0.0,robust_enough_for_exploratory_comparison
